viewDate,areaMunKm,areaUcKm,uc,uf,municipio
08/04/2021,2.95,0,,PI,Uruçuí
05/04/2021,0,0,PARQUE NACIONAL DAS NASCENTES DO RIO PARNAÍBA,PI,Corrente
05/04/2021,0.08,0,,PI,Corrente
08/04/2021,0.32,0,,PI,Antônio Almeida
13/08/2021,1.13,0,,PI,Baixa Grande do Ribeiro
30/07/2021,0.51,0,,PI,Cristalândia do Piauí
16/12/2021,0.41,0,,PI,Sebastião Barros
01/07/2021,3.98,0,,PI,Santa Filomena
12/07/2021,10.77,0,,PI,Santa Filomena
25/03/2021,0.08,0,,PI,Parnaguá
25/03/2021,0.37,0,,PI,Monte Alegre do Piauí
25/03/2021,0.29,0,,PI,Monte Alegre do Piauí
18/07/2021,1.61,0,,PI,Baixa Grande do Ribeiro
18/07/2021,0,0,ESTAÇÃO ECOLÓGICA DE URUÇUI-UNA,PI,Baixa Grande do Ribeiro
25/06/2021,0.09,0.09,ESTAÇÃO ECOLÓGICA DE URUÇUI-UNA,PI,Baixa Grande do Ribeiro
25/06/2021,0.86,0,,PI,Baixa Grande do Ribeiro
22/03/2021,1.68,0,,PI,Baixa Grande do Ribeiro
22/03/2021,0.96,0,,PI,Bom Jesus
19/05/2021,0.97,0,,PI,Uruçuí
22/03/2021,1.7,0,,PI,Monte Alegre do Piauí
22/03/2021,0.45,0,,PI,Baixa Grande do Ribeiro
19/05/2021,2.07,0,,PI,Palmeira do Piauí
19/05/2021,0.21,0,,PI,Alvorada do Gurguéia
22/03/2021,2.6,0,,PI,Bom Jesus
22/03/2021,0.61,0,,PI,Currais
13/08/2021,2.64,0,,PI,Currais
22/03/2021,0.25,0,,PI,Currais
19/05/2021,2.06,0,,PI,Baixa Grande do Ribeiro
22/03/2021,0.1,0,,PI,Gilbués
22/03/2021,0.18,0,,PI,Bom Jesus
22/03/2021,0.18,0,,PI,Bom Jesus
22/03/2021,0.21,0,,PI,Bom Jesus
22/03/2021,0.27,0,,PI,Bom Jesus
22/03/2021,0.12,0,,PI,Bom Jesus
22/03/2021,0.66,0,,PI,Currais
22/03/2021,0.15,0,,PI,Currais
22/03/2021,1.48,0,,PI,Currais
22/03/2021,1.62,0,,PI,Currais
22/03/2021,0.68,0,,PI,Currais
22/03/2021,0.29,0,,PI,Bom Jesus
24/07/2021,1.21,0,,PI,Santa Filomena
18/07/2021,1.39,0,,PI,Palmeira do Piauí
22/03/2021,0.13,0,,PI,Cristalândia do Piauí
18/07/2021,1.24,0,,PI,Currais
30/07/2021,0.13,0,,PI,Uruçuí
16/03/2021,1.44,0,,PI,Monte Alegre do Piauí
17/11/2021,0.33,0,,PI,Colônia do Gurguéia
20/11/2021,0,0,,PI,Corrente
20/11/2021,0.13,0,,PI,Sebastião Barros
17/11/2021,0.1,0,,PI,Colônia do Gurguéia
18/07/2021,5.99,0,,PI,Santa Filomena
10/03/2021,0.4,0,,PI,Parnaguá
10/03/2021,0.09,0,,PI,Corrente
10/03/2021,0.07,0,,PI,Parnaguá
10/03/2021,0.04,0,,PI,Parnaguá
10/03/2021,0.06,0,,PI,Parnaguá
10/03/2021,0.13,0,,PI,Parnaguá
10/03/2021,0.06,0,,PI,Corrente
19/05/2021,0.32,0,,PI,Uruçuí
05/03/2021,0.81,0,,PI,Cristalândia do Piauí
10/03/2021,0.04,0,,PI,Parnaguá
05/03/2021,0.08,0,,PI,Corrente
05/03/2021,0.07,0,,PI,Parnaguá
05/03/2021,0.09,0,,PI,Sebastião Barros
05/03/2021,0.06,0,,PI,Sebastião Barros
05/03/2021,0.04,0,,PI,Parnaguá
05/03/2021,0.17,0,,PI,Parnaguá
05/03/2021,0.05,0,,PI,Júlio Borges
05/03/2021,0.05,0,,PI,Júlio Borges
05/03/2021,0.04,0,,PI,Parnaguá
05/03/2021,0.1,0,,PI,Corrente
05/03/2021,0.04,0,,PI,Sebastião Barros
05/03/2021,0.07,0,,PI,Sebastião Barros
02/03/2021,0.17,0,,PI,Parnaguá
24/02/2021,0.3,0,,PI,Alvorada do Gurguéia
24/02/2021,0.09,0,,PI,Cristino Castro
02/03/2021,0.83,0,,PI,Parnaguá
24/02/2021,0.14,0,,PI,Cristino Castro
25/03/2021,0.32,0,,PI,Redenção do Gurguéia
25/03/2021,0.26,0,,PI,Monte Alegre do Piauí
10/03/2021,0.05,0,,PI,Curimatá
04/02/2021,1.71,0,,PI,Uruçuí
17/11/2021,0.48,0,,PI,Parnaguá
17/11/2021,0.24,0,,PI,Parnaguá
17/11/2021,0.16,0,,PI,Parnaguá
16/12/2021,0.07,0,,PI,Sebastião Barros
13/07/2021,0.94,0,,PI,Bom Jesus
01/02/2021,3.7,0,,PI,Uruçuí
01/02/2021,0.2,0,,PI,Uruçuí
01/02/2021,0.57,0,,PI,Santa Filomena
01/02/2021,0.42,0,,PI,Santa Filomena
05/04/2021,0.05,0,,PI,Currais
05/04/2021,0.31,0,,PI,Currais
21/05/2021,0.3,0,,PI,Santa Filomena
13/07/2021,0.14,0,,PI,Monte Alegre do Piauí
13/07/2021,1.31,0,,PI,Riacho Frio
29/01/2021,0.52,0,,PI,Santa Luz
06/09/2021,0.07,0,,PI,Teresina
29/01/2021,0.06,0,,PI,Santa Luz
20/11/2021,0.15,0,,PI,Corrente
06/09/2021,0.05,0,,PI,Luzilândia
29/01/2021,0.03,0,,PI,Santa Filomena
29/01/2021,0.03,0,,PI,Santa Filomena
05/03/2021,0.15,0,,PI,Júlio Borges
05/03/2021,0.14,0,,PI,Sebastião Barros
23/01/2021,0.13,0,,PI,Corrente
23/01/2021,0.25,0,,PI,Santa Luz
23/01/2021,0.35,0,,PI,Parnaguá
23/01/2021,0.19,0,,PI,Parnaguá
13/07/2021,0.21,0,,PI,Cristino Castro
23/01/2021,0.04,0,,PI,Cristalândia do Piauí
23/01/2021,0.06,0,,PI,Palmeira do Piauí
23/01/2021,0.05,0,,PI,Palmeira do Piauí
23/01/2021,0.11,0,,PI,Palmeira do Piauí
23/01/2021,0.37,0,,PI,Palmeira do Piauí
23/01/2021,0.36,0,,PI,Bom Jesus
07/07/2021,0.01,0,,PI,Jerumenha
07/07/2021,1.34,0,,PI,Landri Sales
07/07/2021,2.62,0,,PI,Uruçuí
23/01/2021,0.07,0,,PI,Corrente
23/01/2021,0.22,0,,PI,Cristalândia do Piauí
10/03/2021,0.13,0,,PI,Cristalândia do Piauí
07/07/2021,1.51,0,,PI,Uruçuí
23/01/2021,0.12,0,,PI,Palmeira do Piauí
23/01/2021,0.03,0,,PI,Cristino Castro
23/01/2021,0.72,0,,PI,Parnaguá
10/03/2021,0.1,0,,PI,Corrente
07/07/2021,1.15,0,,PI,Baixa Grande do Ribeiro
07/07/2021,1.36,0,,PI,Uruçuí
06/09/2021,0.1,0,,PI,Luzilândia
31/12/2020,1.53,0,,PI,Jerumenha
07/07/2021,0.5,0,,PI,Sebastião Leal
07/07/2021,0.27,0,,PI,Corrente
07/07/2021,0.42,0,,PI,Cristalândia do Piauí
20/11/2021,0.48,0,,PI,Parnaguá
20/11/2021,0.28,0,,PI,Redenção do Gurguéia
20/11/2021,0,0,,PI,Cristalândia do Piauí
20/11/2021,0.35,0,,PI,Sebastião Barros
07/07/2021,0.44,0,,PI,Palmeira do Piauí
07/07/2021,0.36,0,,PI,Baixa Grande do Ribeiro
07/07/2021,2.27,0,,PI,Santa Filomena
10/03/2021,0.41,0,,PI,Cristalândia do Piauí
01/07/2021,1.11,0,,PI,Baixa Grande do Ribeiro
10/03/2021,0.54,0,,PI,Cristalândia do Piauí
10/03/2021,0.17,0,,PI,Corrente
10/03/2021,0.27,0,,PI,Cristalândia do Piauí
21/07/2021,1.1,0,,PI,Santa Filomena
01/07/2021,6.67,0,,PI,Baixa Grande do Ribeiro
09/01/2021,0.38,0,,PI,Nazária
17/09/2021,0.04,0,,PI,Currais
01/07/2021,2.65,0,,PI,Uruçuí
05/03/2021,0.04,0,,PI,Sebastião Barros
21/07/2021,0.99,0,,PI,Santa Filomena
02/03/2021,0.05,0,,PI,Parnaguá
02/03/2021,0.82,0,,PI,Parnaguá
01/07/2021,0.83,0,,PI,Landri Sales
01/07/2021,0.11,0,,PI,Uruçuí
06/01/2021,0.12,0,,PI,Canavieira
06/01/2021,0.1,0,,PI,Landri Sales
24/07/2021,1.31,0,,PI,Uruçuí
30/07/2021,1.41,0,,PI,Baixa Grande do Ribeiro
24/07/2021,3.61,0,,PI,Riacho Frio
20/11/2021,0.55,0,,PI,Sebastião Leal
20/11/2021,0.51,0,,PI,Sebastião Leal
20/11/2021,0.36,0,,PI,Alvorada do Gurguéia
20/11/2021,0.28,0,,PI,Redenção do Gurguéia
20/11/2021,0.16,0,,PI,Redenção do Gurguéia
20/11/2021,0.32,0,,PI,Monte Alegre do Piauí
20/11/2021,0.13,0,,PI,Monte Alegre do Piauí
20/11/2021,0.12,0,,PI,Curimatá
20/11/2021,0.13,0,,PI,Curimatá
23/01/2021,0.13,0,,PI,Parnaguá
22/03/2021,0.36,0,,PI,Cristalândia do Piauí
11/06/2021,1.92,0,,PI,Jerumenha
16/05/2021,0.49,0,,PI,Cristino Castro
30/07/2021,0.1,0,,PI,Baixa Grande do Ribeiro
22/03/2021,0.1,0,,PI,Cristalândia do Piauí
30/07/2021,0.26,0,,PI,Baixa Grande do Ribeiro
20/11/2021,0.35,0,,PI,Corrente
22/03/2021,0.37,0,,PI,Santa Filomena
20/11/2021,0.48,0,,PI,Parnaguá
16/05/2021,0.09,0,,PI,Cristino Castro
20/11/2021,0.3,0,,PI,Parnaguá
21/07/2021,0.8,0,,PI,Santa Filomena
27/07/2021,0.22,0,,PI,Parnaguá
23/01/2021,0.48,0,,PI,Cristalândia do Piauí
16/05/2021,0.2,0,,PI,Santa Luz
20/04/2021,0.15,0,,PI,Parnaguá
04/05/2021,2.4,0,,PI,Sebastião Leal
04/05/2021,1.54,0,,PI,Sebastião Leal
22/03/2021,0.24,0,,PI,Santa Filomena
30/07/2021,0.35,0,,PI,Uruçuí
20/11/2021,0.48,0,,PI,Parnaguá
22/03/2021,0.13,0,,PI,Santa Filomena
23/01/2021,0.26,0,,PI,Palmeira do Piauí
08/04/2021,0.15,0,,PI,Ribeiro Gonçalves
10/05/2021,3.84,0,,PI,Currais
10/05/2021,1.88,0,,PI,Uruçuí
20/11/2021,0.2,0,,PI,Parnaguá
08/04/2021,9.74,0,,PI,Uruçuí
23/01/2021,0.81,0,,PI,Gilbués
17/04/2021,0,0,,PI,Santa Filomena
17/04/2021,4.08,0,,PI,Gilbués
17/04/2021,0.12,0,,PI,Gilbués
16/05/2021,0.33,0,,PI,Teresina
20/04/2021,0.86,0,,PI,Bom Jesus
20/04/2021,0.29,0,,PI,Cristalândia do Piauí
20/04/2021,0.2,0,,PI,Corrente
20/04/2021,0.15,0,,PI,Cristalândia do Piauí
11/06/2021,0.54,0,,PI,Antônio Almeida
20/04/2021,0.71,0,,PI,Cristalândia do Piauí
11/06/2021,0.03,0,,PI,Landri Sales
07/12/2021,0.37,0,,PI,Parnaguá
07/12/2021,2.53,0,,PI,Uruçuí
07/12/2021,3.25,0,,PI,Sebastião Leal
07/12/2021,3.5,0,,PI,Palmeira do Piauí
07/12/2021,0.41,0,,PI,Parnaguá
07/12/2021,0.05,0,,PI,Antônio Almeida
11/09/2021,1.71,0,,PI,Santa Filomena
11/09/2021,2.69,0,,PI,Santa Filomena
07/12/2021,0.16,0,,PI,Monte Alegre do Piauí
07/12/2021,0.15,0,,PI,Uruçuí
07/12/2021,0.06,0,,PI,Baixa Grande do Ribeiro
07/12/2021,0.11,0,,PI,Alvorada do Gurguéia
04/05/2021,10.4,0,,PI,Sebastião Leal
07/12/2021,0.07,0,,PI,Monte Alegre do Piauí
07/12/2021,0.13,0,,PI,Parnaguá
11/09/2021,0,0,,PI,Gilbués
11/09/2021,1,0,,PI,Santa Filomena
07/12/2021,0.24,0,,PI,Monte Alegre do Piauí
11/09/2021,0.43,0,,PI,Baixa Grande do Ribeiro
11/09/2021,0.08,0,,PI,Teresina
11/09/2021,6.67,0,,PI,Santa Filomena
04/05/2021,2.02,0,,PI,Sebastião Leal
07/12/2021,0.22,0,,PI,Cristino Castro
07/12/2021,0.11,0,,PI,Parnaguá
07/12/2021,0.09,0,,PI,Parnaguá
07/12/2021,0.03,0,,PI,Parnaguá
28/04/2021,0.22,0,,PI,Baixa Grande do Ribeiro
04/05/2021,0.7,0,,PI,Ribeiro Gonçalves
28/04/2021,0.24,0,,PI,Ribeiro Gonçalves
04/05/2021,0.67,0,,PI,Currais
07/12/2021,0.32,0,,PI,Baixa Grande do Ribeiro
07/12/2021,0.48,0,,PI,Monte Alegre do Piauí
10/05/2021,0.18,0,,PI,Parnaguá
04/05/2021,1.94,0,,PI,Riacho Frio
07/12/2021,2.46,0,,PI,Parnaguá
10/05/2021,0.06,0,,PI,Parnaguá
04/05/2021,0.24,0,,PI,Uruçuí
10/05/2021,0.54,0,,PI,Parnaguá
04/05/2021,0.49,0,,PI,Sebastião Leal
04/05/2021,0.63,0,,PI,Ribeiro Gonçalves
04/05/2021,0.29,0,,PI,Currais
04/05/2021,0.05,0,,PI,Currais
04/05/2021,0.14,0,,PI,Cristino Castro
04/05/2021,0.48,0,,PI,Alvorada do Gurguéia
04/05/2021,0.19,0,,PI,Alvorada do Gurguéia
04/05/2021,1.22,0,,PI,Palmeira do Piauí
04/05/2021,0.24,0,,PI,Corrente
10/05/2021,0.11,0,,PI,Santa Luz
10/05/2021,0.41,0,,PI,Bom Jesus
04/05/2021,0.36,0,,PI,Cristalândia do Piauí
04/05/2021,0.14,0,,PI,Parnaguá
22/05/2021,0.55,0,,PI,Parnaguá
10/05/2021,0.41,0,,PI,Bom Jesus
22/05/2021,0.03,0,,PI,Parnaíba
04/05/2021,1.66,0,,PI,Uruçuí
07/12/2021,0.36,0,,PI,Parnaguá
10/05/2021,0.61,0,,PI,Santa Luz
07/12/2021,0.3,0,,PI,Landri Sales
10/05/2021,0.1,0,,PI,Corrente
07/12/2021,1.9,0,,PI,Uruçuí
07/12/2021,0.23,0,,PI,Cristino Castro
10/05/2021,0.1,0,,PI,Gilbués
10/05/2021,0.19,0,,PI,Santa Filomena
10/05/2021,0.76,0,,PI,Uruçuí
10/05/2021,0.1,0,,PI,Uruçuí
10/05/2021,1.22,0,,PI,Baixa Grande do Ribeiro
10/05/2021,1.45,0,,PI,Uruçuí
10/05/2021,0.12,0,,PI,Currais
10/05/2021,0.58,0,,PI,Ribeiro Gonçalves
10/05/2021,1.67,0,,PI,Ribeiro Gonçalves
10/05/2021,0.23,0,,PI,Ribeiro Gonçalves
10/05/2021,0.97,0,,PI,Uruçuí
10/05/2021,0.18,0,,PI,Canavieira
17/09/2021,0.63,0,,PI,Uruçuí
02/06/2021,0.2,0,,PI,Currais
17/09/2021,0.53,0,,PI,Marcos Parente
17/09/2021,0.15,0,,PI,Antônio Almeida
10/05/2021,0.23,0,,PI,Baixa Grande do Ribeiro
13/08/2021,0.29,0,,PI,Curimatá
20/09/2021,1.06,1.06,ÁREA DE PROTEÇÃO AMBIENTAL DELTA DO PARNAÍBA,PI,Ilha Grande
20/09/2021,1.06,0,,PI,Ilha Grande
17/09/2021,1.06,0,,PI,Baixa Grande do Ribeiro
10/05/2021,0.51,0,,PI,Bom Jesus
17/09/2021,10.97,0,,PI,Currais
17/09/2021,1.03,0,,PI,Baixa Grande do Ribeiro
10/05/2021,1.78,0,,PI,Santa Filomena
29/07/2021,0.13,0,,MT,Rosário Oeste
09/05/2021,1.78,0,,MT,Paranatinga
04/06/2021,0.39,0,,MT,Paranatinga
02/09/2021,0.22,0,,MT,Cocalinho
19/04/2021,0.33,0,,MT,Tesouro
26/07/2021,0.18,0,,MT,Água Boa
19/04/2021,0.05,0,,MT,Porto Alegre do Norte
03/10/2021,0.07,0,,MT,Comodoro
15/05/2021,0.4,0,,MT,Paranatinga
19/04/2021,0.04,0,,MT,Santa Rita do Trivelato
15/05/2021,0.57,0,,MT,Nova Nazaré
19/04/2021,0.16,0,,MT,Torixoréu
09/10/2021,1.21,0,,MT,Barra do Garças
29/07/2021,0.45,0,,MT,Nova Brasilândia
22/04/2021,1.21,0,,MT,Paranatinga
01/10/2021,0.21,0,,MT,Nova Xavantina
19/04/2021,0.3,0,,MT,Porto Alegre do Norte
29/05/2021,0.59,0,,MT,São José do Rio Claro
13/04/2021,0.6,0,,MT,Diamantino
14/10/2021,0.66,0,,MT,Sapezal
03/10/2021,1.11,0,,MT,Reserva do Cabaçal
18/04/2021,0.78,0,,MT,Sapezal
03/07/2021,0.15,0,,MT,São José do Rio Claro
09/05/2021,0.23,0,,MT,Paranatinga
17/10/2021,0.84,0,,MT,Juína
09/05/2021,2.39,0,,MT,Paranatinga
29/07/2021,0.15,0,,MT,Ribeirão Cascalheira
03/10/2021,0.18,0,,MT,Campos de Júlio
17/07/2021,0.52,0,,MT,Paranatinga
07/06/2021,0.42,0,,MT,Poconé
22/04/2021,1.71,0,,MT,Paranatinga
09/05/2021,0.79,0,,MT,Paranatinga
09/10/2021,0.66,0,,MT,Campos de Júlio
09/10/2021,0.13,0,,MT,Campos de Júlio
12/04/2021,0.2,0,,MT,Juína
29/05/2021,0.24,0,,MT,Nova Lacerda
02/07/2021,8.02,0,,MT,Conquista D'Oeste
15/05/2021,0.12,0,,MT,Canarana
09/05/2021,0.04,0,,MT,Tesouro
12/04/2021,0.52,0,,MT,Juína
09/05/2021,0.23,0,,MT,Rosário Oeste
27/03/2021,0.12,0,,MT,Santo Antônio do Leverger
09/05/2021,0.08,0,,MT,Tesouro
08/01/2021,0.56,0,,MT,Paranatinga
13/04/2021,0.17,0,,MT,Chapada dos Guimarães
18/09/2021,1.15,0,,MT,Brasnorte
09/05/2021,0.14,0,,MT,Rosário Oeste
02/09/2021,1.06,0,,MT,Cocalinho
01/06/2021,0.24,0,,MT,Água Boa
04/06/2021,0.15,0,,MT,São Félix do Araguaia
09/05/2021,0.09,0,,MT,Rosário Oeste
09/05/2021,0.11,0,,MT,Tesouro
12/04/2021,0.34,0,,MT,Juína
03/02/2021,0.25,0,,MT,Ribeirão Cascalheira
10/04/2021,0.03,0,,MT,Gaúcha do Norte
09/05/2021,0.1,0,,MT,Rosário Oeste
12/04/2021,0.21,0,,MT,Juína
09/05/2021,0.29,0,,MT,Rosário Oeste
15/05/2021,0.29,0,,MT,Paranatinga
09/05/2021,0.1,0,,MT,Santa Rita do Trivelato
11/07/2021,0.19,0,,MT,Jangada
10/04/2021,3.05,0,,MT,Nova Xavantina
09/05/2021,0.28,0,,MT,Nova Mutum
07/09/2021,0.1,0,,MT,Paranatinga
22/09/2021,2.14,0,,MT,Araguaiana
08/01/2021,0.03,0,,MT,Campo Verde
08/01/2021,1.5,0,,MT,Primavera do Leste
09/05/2021,0.14,0,,MT,Novo Santo Antônio
09/05/2021,0.48,0,,MT,Paranatinga
04/06/2021,0.31,0,,MT,Campo Novo do Parecis
03/10/2021,0.3,0,,MT,Chapada dos Guimarães
09/05/2021,0.05,0,,MT,Santa Rita do Trivelato
09/05/2021,0.04,0,,MT,Paranatinga
29/10/2021,1.23,0,,MT,Campos de Júlio
02/02/2021,0.08,0,,MT,Diamantino
02/02/2021,0.06,0,,MT,São José do Rio Claro
09/05/2021,0.31,0,,MT,Santa Rita do Trivelato
02/02/2021,0.18,0,,MT,São José do Rio Claro
01/08/2021,0.56,0,,MT,Nova Ubiratã
18/12/2021,0.19,0,,MT,Luciara
02/02/2021,1.17,0,,MT,Comodoro
09/05/2021,0.27,0,,MT,Rosário Oeste
01/08/2021,0.17,0,,MT,Sorriso
10/04/2021,1.62,0,,MT,Barra do Garças
06/06/2021,0.48,0,,MT,Campos de Júlio
09/05/2021,0.3,0,,MT,Paranatinga
04/06/2021,0.19,0,,MT,Canabrava do Norte
09/10/2021,0.25,0,,MT,Barra do Garças
25/07/2021,0.64,0,,MT,Campos de Júlio
24/09/2021,0.22,0,,MT,Pontes e Lacerda
24/09/2021,2.44,0,,MT,Vale de São Domingos
21/05/2021,0.13,0,,MT,Ribeirão Cascalheira
02/02/2021,0.19,0,,MT,Nova Lacerda
18/08/2021,0.07,0,,MT,São José do Rio Claro
02/02/2021,1.4,0,,MT,Comodoro
02/02/2021,0.18,0,,MT,Rosário Oeste
01/08/2021,0.69,0,,MT,Nobres
26/05/2021,1.7,0,,MT,Campo Novo do Parecis
09/05/2021,0.05,0,,MT,Novo Santo Antônio
01/08/2021,0.55,0,,MT,Sorriso
01/08/2021,0.6,0,,MT,Rondonópolis
01/08/2021,0.3,0,,MT,Nobres
01/08/2021,0.16,0,,MT,Rosário Oeste
29/05/2021,0.18,0,,MT,Sapezal
01/08/2021,0.1,0,,MT,Alto Paraguai
01/08/2021,0.11,0,,MT,Alto Paraguai
29/05/2021,0.09,0,,MT,Comodoro
26/07/2021,0.06,0,,MT,Nova Xavantina
09/10/2021,0.62,0,,MT,Paranatinga
08/05/2021,0.65,0,,MT,Campos de Júlio
04/06/2021,0.04,0,,MT,Ribeirão Cascalheira
06/12/2021,0.86,0,,MT,Cocalinho
21/10/2021,3.23,0,,MT,Araguaiana
09/05/2021,0.21,0,,MT,Ribeirão Cascalheira
12/05/2021,0.21,0,,MT,Nova Brasilândia
27/11/2021,0.63,0,,MT,Santo Antônio do Leste
02/02/2021,0.2,0,,MT,Juína
16/06/2021,0.26,0,,MT,Novo Santo Antônio
04/06/2021,0.15,0,,MT,Ribeirão Cascalheira
29/07/2021,0.37,0,,MT,Várzea Grande
06/12/2021,2.27,0,,MT,Araguaiana
15/05/2021,0.1,0,,MT,Rosário Oeste
01/08/2021,0.3,0,,MT,Guiratinga
01/08/2021,0.72,0,,MT,Água Boa
29/05/2021,0.22,0,,MT,São José do Rio Claro
02/02/2021,0.56,0,,MT,Reserva do Cabaçal
01/08/2021,0.01,0,,MT,Ribeirãozinho
01/08/2021,0.25,0,,MT,Torixoréu
29/05/2021,0.96,0,,MT,Santo Antônio do Leste
02/02/2021,0.3,0,,MT,Reserva do Cabaçal
01/08/2021,0.07,0,,MT,Água Boa
01/08/2021,0.13,0,,MT,Serra Nova Dourada
01/08/2021,0.2,0,,MT,Alto Boa Vista
02/02/2021,0.8,0,,MT,São José do Rio Claro
01/08/2021,0.62,0,,MT,Nova Xavantina
30/06/2021,0.31,0,,MT,Novo Santo Antônio
10/04/2021,0.35,0,,MT,Nova Xavantina
24/06/2021,0.81,0,,MT,Paranatinga
01/08/2021,0.02,0,,MT,Alto Boa Vista
15/05/2021,0.24,0,,MT,Nova Brasilândia
23/10/2021,0.86,0,,MT,Campos de Júlio
01/08/2021,0.1,0,,MT,Serra Nova Dourada
23/07/2021,0.13,0,,MT,Reserva do Cabaçal
13/04/2021,0.32,0,,MT,Paranatinga
29/05/2021,0.34,0,,MT,São José do Rio Claro
02/02/2021,0.3,0,,MT,São José do Rio Claro
10/04/2021,0.61,0,,MT,Nova Nazaré
09/08/2021,0.17,0,,MT,Nossa Senhora do Livramento
19/09/2021,0.51,0,,MT,Chapada dos Guimarães
10/04/2021,0.52,0,,MT,Gaúcha do Norte
04/06/2021,0.86,0,,MT,Paranatinga
04/06/2021,0.4,0,,MT,Alto Boa Vista
09/06/2021,0.42,0,,MT,Conquista D'Oeste
15/05/2021,0.06,0,,MT,Sorriso
06/05/2021,0.31,0,,MT,Nova Xavantina
06/05/2021,0.22,0,,MT,Água Boa
10/04/2021,0.27,0,,MT,Ribeirão Cascalheira
08/05/2021,1.32,0,,MT,Nova Lacerda
10/04/2021,0.04,0,,MT,Ribeirão Cascalheira
08/01/2021,0.92,0,,MT,Paranatinga
06/05/2021,0.26,0,,MT,Araguaiana
10/04/2021,0.05,0,,MT,Ribeirão Cascalheira
06/05/2021,0.09,0,,MT,Araguaiana
29/05/2021,0.2,0,,MT,Santo Antônio do Leste
16/06/2021,0.23,0,,MT,São Félix do Araguaia
01/06/2021,1.3,0,,MT,Primavera do Leste
29/05/2021,1.96,0,,MT,Novo São Joaquim
06/05/2021,0.21,0,,MT,Araguainha
03/07/2021,0.06,0,,MT,Araguaiana
06/05/2021,0.21,0,,MT,Alto Araguaia
10/04/2021,0.56,0,,MT,Serra Nova Dourada
06/05/2021,0.27,0,,MT,Nova Xavantina
04/06/2021,0.05,0,,MT,Ribeirão Cascalheira
06/05/2021,0.23,0,,MT,Nova Nazaré
06/05/2021,0.05,0,,MT,Campinápolis
10/04/2021,0.25,0,,MT,Serra Nova Dourada
06/05/2021,0.22,0,,MT,Canarana
30/08/2021,0.41,0,,MT,Luciara
01/11/2021,0.18,0,,MT,Nova Mutum
06/05/2021,0.22,0,,MT,Ribeirão Cascalheira
10/04/2021,0.18,0,,MT,São Félix do Araguaia
06/05/2021,0.06,0,,MT,Ribeirão Cascalheira
27/11/2021,1.36,0,,MT,São José do Rio Claro
07/06/2021,0.23,0,,MT,Poconé
31/07/2021,0.13,0,,MT,Vale de São Domingos
31/07/2021,0.1,0,,MT,Sapezal
06/05/2021,0.08,0,,MT,Ribeirão Cascalheira
13/06/2021,0.4,0,,MT,Araguaiana
04/06/2021,0.07,0,,MT,Paranatinga
06/05/2021,0.05,0,,MT,Ribeirão Cascalheira
02/09/2021,0.21,0,,MT,Ponte Branca
06/05/2021,0.25,0,,MT,Ribeirãozinho
09/10/2021,0.08,0,,MT,Campos de Júlio
06/05/2021,0.19,0,,MT,Campinápolis
06/05/2021,0.13,0,,MT,Nova Ubiratã
10/04/2021,0.06,0,,MT,Ribeirão Cascalheira
04/06/2021,0.07,0,,MT,Paranatinga
09/08/2021,0,0,,MT,Rosário Oeste
06/05/2021,0.21,0,,MT,Nova Xavantina
26/08/2021,0.31,0,,MT,Juína
09/08/2021,0.19,0,,MT,Nossa Senhora do Livramento
10/04/2021,0.15,0,,MT,Ribeirão Cascalheira
03/02/2021,0.03,0,,MT,Poxoréu
06/05/2021,0.26,0,,MT,Nova Xavantina
20/10/2021,1.72,0,,MT,Campos de Júlio
06/05/2021,0.04,0,,MT,Serra Nova Dourada
03/05/2021,0.34,0,,MT,Nova Lacerda
06/05/2021,0.31,0,,MT,Nova Xavantina
03/05/2021,0.82,0,,MT,Campos de Júlio
09/08/2021,0.06,0,,MT,Planalto da Serra
06/05/2021,0.07,0,,MT,Serra Nova Dourada
29/07/2021,0.08,0,,MT,Ribeirão Cascalheira
21/09/2021,1.26,0,,MT,Reserva do Cabaçal
06/05/2021,0.07,0,,MT,Serra Nova Dourada
26/08/2021,0.15,0,,MT,Juína
30/03/2021,0.06,0,,MT,Paranatinga
06/05/2021,0.16,0,,MT,Paranatinga
06/05/2021,0.14,0,,MT,Sorriso
06/05/2021,0.12,0,,MT,Serra Nova Dourada
21/10/2021,1.52,0,,MT,Ribeirão Cascalheira
07/09/2021,0.22,0,,MT,Barra do Bugres
30/03/2021,0.04,0,,MT,Paranatinga
06/05/2021,0.29,0,,MT,Nova Ubiratã
27/11/2021,1.67,0,,MT,São José do Rio Claro
08/01/2021,0.03,0,,MT,Campo Verde
08/01/2021,0.77,0,,MT,Primavera do Leste
06/05/2021,0.08,0,,MT,Serra Nova Dourada
06/05/2021,0.13,0,,MT,Sorriso
06/05/2021,0.21,0,,MT,Serra Nova Dourada
06/05/2021,0.11,0,,MT,Serra Nova Dourada
06/05/2021,0.17,0,,MT,Ribeirão Cascalheira
06/05/2021,0.11,0,,MT,São Félix do Araguaia
01/09/2021,0.18,0,,MT,Brasnorte
06/05/2021,0.17,0,,MT,Ribeirão Cascalheira
03/06/2021,0.33,0,,MT,Juína
04/06/2021,0.07,0,,MT,Ribeirão Cascalheira
06/05/2021,0.06,0,,MT,Ribeirão Cascalheira
07/09/2021,0.09,0,,MT,Paranatinga
29/05/2021,0.33,0,,MT,São José do Rio Claro
